DATE,Station_ID,LATITUDE,LONGITUDE,ELEVATION,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,Station_Location,Station_Lat_Long_Interaction,Day_of_Week,Day_of_Year,Month,Temp_Diff,Rolling_Mean_TMIN_7,Rolling_10thPercentile_TMIN_7,Rolling_Mean_TMIN_30,Rolling_Max_TMIN_30,Rolling_Min_TMIN_30,TMIN_Rolling_30_Diff,EWMA_TMIN_7,EWMA_TMIN_30,Seasonal_TMIN_Anomaly,TMIN_Lag1,SnowyDay,SnowyDaysCount_7,Cumulative_SnowDepth_7,Rolling_Sum_SNWD_7,SNWD_Lag1,SNWD_Lag2,Cumulative_Snowfall_Lag7,SNWD_TMIN_Interaction,Snowfall_Intensity,SNWD_Snowfall_Diff,PRCP_Lag1,PRCP_Lag2,Cumulative_Precipitation_7,Rolling_Sum_PRCP_14,TMAX_PRCP_Interaction,TMIN_SNOW_Interaction,PRCP_SNOW_Interaction,Cold_Event
2021-12-27,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-3.9,1.7,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,0,361,12,5.6,-6.57,-9.64,-5.05,5.0,-12.2,1.15,-5.46,-4.61,2.47,-3.3,0,1.0,0.0,0.0,0.0,0.0,43.0,-0.0,0.0,0.0,17.5,0.0,24.8,46.4,0.0,-0.0,0.0,0
2021-12-28,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-2.8,0.0,0.8,3.0,0.0,42.7347_-71.4803,-3054.69,1,362,12,2.8,-5.54,-8.08,-4.89,5.0,-12.2,2.09,-4.8,-4.49,2.66,-3.9,1,2.0,0.0,0.0,0.0,0.0,43.0,-0.0,3.0,-3.0,0.0,17.5,25.6,47.2,0.0,-8.4,2.4,0
2021-12-29,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-2.8,6.1,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,2,363,12,8.9,-5.07,-8.08,-4.91,5.0,-12.2,2.11,-4.3,-4.38,2.35,-2.8,0,2.0,0.0,0.0,0.0,0.0,43.0,-0.0,0.0,0.0,0.8,0.0,23.6,47.2,0.0,-0.0,0.0,0
2021-12-30,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-2.2,3.3,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,3,364,12,5.5,-4.51,-8.08,-4.67,5.0,-12.2,2.47,-3.77,-4.24,3.45,-2.8,0,2.0,0.0,0.0,0.0,0.0,43.0,-0.0,0.0,0.0,0.0,0.8,18.3,43.1,0.0,-0.0,0.0,0
2021-12-31,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,0.6,4.4,0.3,0.0,0.0,42.7347_-71.4803,-3054.69,4,365,12,3.8,-3.09,-5.22,-4.39,5.0,-12.2,4.99,-2.68,-3.93,7.22,-2.2,0,2.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,18.6,43.4,1.32,0.0,0.0,0
2022-01-01,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,1.1,4.4,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,5,1,1,3.3,-1.9,-3.54,-4.24,5.0,-12.2,5.34,-1.73,-3.61,6.35,0.6,0,2.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.3,0.0,18.6,43.4,0.0,0.0,0.0,0
2022-01-02,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,2.8,4.4,5.3,0.0,0.0,42.7347_-71.4803,-3054.69,6,2,1,1.6,-1.03,-3.24,-4.13,5.0,-12.2,6.93,-0.6,-3.19,9.66,1.1,0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.3,6.4,31.2,23.32,0.0,0.0,0
2022-01-03,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-6.7,5.6,0.3,0.0,0.0,42.7347_-71.4803,-3054.69,0,3,1,12.3,-1.43,-4.36,-4.04,5.0,-12.2,-2.66,-2.13,-3.42,0.03,2.8,0,1.0,0.0,0.0,0.0,0.0,8.0,-0.0,0.0,0.0,5.3,0.0,6.7,31.5,1.68,-0.0,0.0,1
2022-01-04,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-12.8,-5.6,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,1,4,1,7.2,-2.86,-9.14,-4.32,5.0,-12.8,-8.48,-4.79,-4.02,-6.89,-6.7,0,0.0,0.0,0.0,0.0,0.0,11.0,-0.0,0.0,0.0,0.3,5.3,5.9,31.5,-0.0,-0.0,0.0,1
2022-01-05,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-11.1,0.6,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,2,5,1,11.7,-4.04,-11.78,-4.59,5.0,-12.8,-6.51,-6.37,-4.48,-4.83,-12.8,0,0.0,0.0,0.0,0.0,0.0,11.0,-0.0,0.0,0.0,0.0,0.3,5.9,29.5,0.0,-0.0,0.0,0
2022-01-06,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-4.4,5.0,3.8,0.0,0.0,42.7347_-71.4803,-3054.69,3,6,1,9.4,-4.36,-11.78,-4.7,5.0,-12.8,0.3,-5.88,-4.48,3.87,-11.1,0,0.0,0.0,0.0,0.0,0.0,11.0,-0.0,0.0,0.0,0.0,0.0,9.7,28.0,19.0,-0.0,0.0,0
2022-01-07,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-4.4,2.2,4.6,58.0,51.0,42.7347_-71.4803,-3054.69,4,7,1,6.6,-5.07,-11.78,-4.66,5.0,-12.8,0.26,-5.51,-4.47,5.89,-4.4,1,1.0,51.0,51.0,0.0,0.0,11.0,-224.4,1.12,49.88,3.8,0.0,14.0,32.6,10.12,-255.2,266.8,0
2022-01-08,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-12.2,-1.7,5.6,94.0,127.0,42.7347_-71.4803,-3054.69,5,8,1,10.5,-6.97,-12.44,-4.74,5.0,-12.8,-7.46,-7.18,-4.97,-0.12,-4.4,1,2.0,178.0,178.0,51.0,0.0,11.0,-1549.4,0.73,126.27,4.6,3.8,19.6,38.2,-9.52,-1146.8,526.4,1
2022-01-09,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-14.4,-1.1,0.0,0.0,102.0,42.7347_-71.4803,-3054.69,6,9,1,13.3,-9.43,-13.44,-4.88,5.0,-14.4,-9.52,-8.99,-5.58,-3.7,-12.2,0,2.0,280.0,280.0,127.0,51.0,3.0,-1468.8,0.0,102.0,5.6,4.6,14.3,20.7,-0.0,-0.0,0.0,1
2022-01-10,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-5.6,3.3,0.3,0.0,76.0,42.7347_-71.4803,-3054.69,0,10,1,8.9,-9.27,-13.44,-4.9,5.0,-14.4,-0.7,-8.14,-5.58,2.79,-14.4,0,2.0,356.0,356.0,102.0,127.0,3.0,-425.6,0.0,76.0,0.0,5.6,14.3,21.0,0.99,-0.0,0.0,0
2022-01-11,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-17.2,-3.3,0.3,13.0,76.0,42.7347_-71.4803,-3054.69,1,11,1,13.9,-9.9,-15.52,-5.42,5.0,-17.2,-11.78,-10.4,-6.33,-8.76,-5.6,1,3.0,432.0,432.0,76.0,102.0,0.0,-1307.2,0.17,75.83,0.3,0.0,14.6,20.5,-0.99,-223.6,3.9,1
2022-01-12,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-20.0,-11.1,0.0,0.0,76.0,42.7347_-71.4803,-3054.69,2,12,1,8.9,-11.17,-18.32,-5.96,5.0,-20.0,-14.04,-12.8,-7.21,-12.97,-17.2,0,3.0,508.0,508.0,76.0,76.0,0.0,-1520.0,0.0,76.0,0.3,0.3,14.6,20.5,-0.0,-0.0,0.0,1
2022-01-13,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-13.3,1.1,0.0,0.0,76.0,42.7347_-71.4803,-3054.69,3,13,1,14.4,-12.44,-18.32,-6.34,5.0,-20.0,-6.96,-12.93,-7.6,-7.63,-20.0,0,3.0,584.0,584.0,76.0,76.0,0.0,-1010.8,0.0,76.0,0.0,0.3,10.8,20.5,0.0,-0.0,0.0,1
2022-01-14,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-4.4,5.6,0.0,0.0,51.0,42.7347_-71.4803,-3054.69,4,14,1,10.0,-12.44,-18.32,-6.3,5.0,-20.0,1.9,-10.8,-7.4,3.97,-13.3,0,2.0,584.0,584.0,76.0,76.0,58.0,-224.4,0.0,51.0,0.0,0.0,6.2,20.2,0.0,-0.0,0.0,0
2022-01-15,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-18.9,3.3,0.0,0.0,25.0,42.7347_-71.4803,-3054.69,5,15,1,22.2,-13.4,-19.34,-6.79,5.0,-20.0,-12.11,-12.82,-8.14,-9.01,-4.4,0,1.0,482.0,482.0,51.0,76.0,152.0,-472.5,0.0,25.0,0.0,0.0,0.6,20.2,0.0,-0.0,0.0,1
2022-01-16,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-21.1,-12.2,0.0,0.0,25.0,42.7347_-71.4803,-3054.69,6,16,1,8.9,-14.36,-20.44,-7.66,2.8,-21.1,-13.44,-14.89,-8.98,-11.21,-18.9,0,1.0,405.0,405.0,25.0,51.0,152.0,-527.5,0.0,25.0,0.0,0.0,0.6,14.9,-0.0,-0.0,0.0,1
2022-01-17,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-17.8,0.0,11.7,76.0,102.0,42.7347_-71.4803,-3054.69,0,17,1,17.8,-16.1,-20.44,-8.29,2.8,-21.1,-9.51,-15.62,-9.54,-7.6,-21.1,1,2.0,431.0,431.0,25.0,25.0,152.0,-1815.6,0.74,101.26,0.0,0.0,12.0,26.3,0.0,-1352.8,889.2,1
2022-01-18,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-6.1,6.7,15.5,0.0,25.0,42.7347_-71.4803,-3054.69,1,18,1,12.8,-14.51,-20.44,-8.4,2.8,-21.1,2.3,-13.24,-9.32,2.68,-17.8,0,1.0,380.0,380.0,102.0,25.0,165.0,-152.5,0.0,25.0,11.7,0.0,27.2,41.8,103.85,-0.0,0.0,0
2022-01-19,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-14.4,-2.8,0.0,0.0,25.0,42.7347_-71.4803,-3054.69,2,19,1,11.6,-13.71,-19.78,-8.47,2.8,-21.1,-5.93,-13.53,-9.65,-6.46,-6.1,0,1.0,329.0,329.0,25.0,102.0,165.0,-360.0,0.0,25.0,15.5,11.7,27.2,41.8,-0.0,-0.0,0.0,1
2022-01-20,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-9.4,6.1,0.3,0.0,0.0,42.7347_-71.4803,-3054.69,3,20,1,15.5,-13.16,-19.78,-8.45,2.8,-21.1,-0.95,-12.5,-9.63,-1.77,-14.4,0,1.0,253.0,253.0,25.0,25.0,165.0,-0.0,0.0,0.0,0.0,15.5,27.5,38.3,1.83,-0.0,0.0,0
2022-01-21,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-16.7,1.1,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,4,21,1,17.8,-14.91,-19.78,-8.8,2.8,-21.1,-7.9,-13.55,-10.09,-5.08,-9.4,0,1.0,202.0,202.0,0.0,25.0,107.0,-0.0,0.0,0.0,0.3,0.0,27.5,33.7,0.0,-0.0,0.0,1
2022-01-22,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-17.8,-6.7,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,5,22,1,11.1,-14.76,-19.12,-9.19,2.8,-21.1,-8.61,-14.61,-10.59,-5.93,-16.7,0,1.0,177.0,177.0,0.0,0.0,13.0,-0.0,0.0,0.0,0.0,0.3,27.5,28.1,-0.0,-0.0,0.0,1
2022-01-23,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-18.3,-3.3,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,6,23,1,15.0,-14.36,-18.0,-9.49,2.8,-21.1,-8.81,-15.53,-11.08,-7.3,-17.8,0,1.0,152.0,152.0,0.0,0.0,13.0,-0.0,0.0,0.0,0.0,0.0,27.5,28.1,-0.0,-0.0,0.0,1
2022-01-24,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-11.1,0.6,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,0,24,1,11.7,-13.4,-18.0,-9.62,2.8,-21.1,-1.48,-14.42,-11.09,-3.37,-18.3,0,0.0,50.0,50.0,0.0,0.0,89.0,-0.0,0.0,0.0,0.0,0.0,15.8,27.8,0.0,-0.0,0.0,0
2022-01-25,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-10.6,-1.1,1.0,15.0,25.0,42.7347_-71.4803,-3054.69,1,25,1,9.5,-14.04,-18.0,-9.86,2.8,-21.1,-0.74,-13.47,-11.05,-2.82,-11.1,1,1.0,50.0,50.0,0.0,0.0,76.0,-265.0,0.58,24.42,0.0,0.0,1.3,28.5,-1.1,-159.0,15.0,0
2022-01-26,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-15.0,3.3,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,2,26,1,18.3,-14.13,-18.0,-10.23,2.8,-21.1,-4.77,-13.85,-11.31,-6.61,-10.6,0,1.0,25.0,25.0,25.0,0.0,76.0,-0.0,0.0,0.0,1.0,0.0,1.3,28.5,0.0,-0.0,0.0,1
2022-01-27,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-20.6,-5.6,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,3,27,1,15.0,-15.73,-19.22,-10.83,2.8,-21.1,-9.77,-15.54,-11.91,-12.87,-15.0,0,1.0,25.0,25.0,0.0,25.0,76.0,-0.0,0.0,0.0,0.0,1.0,1.0,28.5,-0.0,-0.0,0.0,1
2022-01-28,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-20.0,-3.3,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,4,28,1,16.7,-16.2,-20.24,-11.4,2.8,-21.1,-8.6,-16.65,-12.43,-12.96,-20.6,0,1.0,25.0,25.0,0.0,0.0,76.0,-0.0,0.0,0.0,0.0,0.0,1.0,28.5,-0.0,-0.0,0.0,1
2022-01-29,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-8.9,1.7,1.3,18.0,25.0,42.7347_-71.4803,-3054.69,5,29,1,10.6,-14.93,-20.24,-11.62,2.8,-21.1,2.72,-14.72,-12.2,-0.46,-20.0,1,2.0,50.0,50.0,0.0,0.0,76.0,-222.5,0.69,24.31,0.0,0.0,2.3,29.8,2.21,-160.2,23.4,0
2022-01-30,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-15.6,-8.9,12.4,173.0,178.0,42.7347_-71.4803,-3054.69,6,30,1,6.7,-14.54,-20.24,-12.16,2.8,-21.1,-3.44,-14.94,-12.42,-6.75,-8.9,1,3.0,228.0,228.0,25.0,0.0,76.0,-2776.8,0.97,177.03,1.3,0.0,14.7,42.2,-110.36,-2698.8,2145.2,1
2022-01-31,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-22.2,-6.7,0.0,0.0,152.0,42.7347_-71.4803,-3054.69,0,31,1,15.5,-16.13,-21.24,-12.94,2.8,-22.2,-9.26,-16.75,-13.05,-10.47,-15.6,0,3.0,380.0,380.0,178.0,25.0,0.0,-3374.4,0.0,152.0,12.4,1.3,14.7,30.5,-0.0,-0.0,0.0,1
2022-02-01,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-21.7,0.0,0.0,0.0,152.0,42.7347_-71.4803,-3054.69,1,32,2,21.7,-17.71,-21.9,-13.76,-4.4,-22.2,-7.94,-17.99,-13.61,-10.73,-22.2,0,2.0,507.0,507.0,152.0,178.0,15.0,-3298.4,0.0,152.0,0.0,12.4,13.7,15.0,0.0,-0.0,0.0,1
2022-02-02,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-13.3,-0.6,0.0,0.0,152.0,42.7347_-71.4803,-3054.69,2,33,2,12.7,-17.47,-21.9,-13.98,-4.4,-22.2,0.68,-16.82,-13.59,-3.15,-21.7,0,2.0,659.0,659.0,152.0,152.0,15.0,-2021.6,0.0,152.0,0.0,0.0,13.7,15.0,-0.0,-0.0,0.0,0
2022-02-03,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-2.8,6.7,0.0,0.0,76.0,42.7347_-71.4803,-3054.69,3,34,2,9.5,-14.93,-21.9,-13.64,-2.8,-22.2,10.84,-13.31,-12.89,7.09,-13.3,0,2.0,735.0,735.0,152.0,152.0,15.0,-212.8,0.0,76.0,0.0,0.0,13.7,14.7,0.0,-0.0,0.0,0
2022-02-04,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-0.6,8.3,40.6,5.0,0.0,42.7347_-71.4803,-3054.69,4,35,2,8.9,-12.16,-21.9,-13.29,-0.6,-22.2,12.69,-10.13,-12.1,8.24,-2.8,1,3.0,735.0,735.0,76.0,152.0,15.0,-0.0,5.0,-5.0,0.0,0.0,54.3,55.3,336.98,-3.0,203.0,0
2022-02-05,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-9.4,0.0,16.5,51.0,51.0,42.7347_-71.4803,-3054.69,5,36,2,9.4,-12.23,-21.9,-13.46,-0.6,-22.2,4.06,-9.95,-11.93,-0.51,-0.6,1,3.0,761.0,761.0,0.0,76.0,33.0,-479.4,0.98,50.02,40.6,0.0,69.5,71.8,0.0,-479.4,841.5,0
2022-02-06,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-15.6,-5.0,0.0,0.0,51.0,42.7347_-71.4803,-3054.69,6,37,2,10.6,-12.23,-21.9,-13.83,-0.6,-22.2,-1.77,-11.36,-12.16,-6.27,-9.4,0,2.0,634.0,634.0,51.0,0.0,206.0,-795.6,0.0,51.0,16.5,40.6,57.1,71.8,-0.0,-0.0,0.0,1
2022-02-07,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-14.4,-1.7,0.0,0.0,51.0,42.7347_-71.4803,-3054.69,0,38,2,12.7,-11.11,-18.04,-13.91,-0.6,-22.2,-0.49,-12.12,-12.31,-5.41,-15.6,0,2.0,533.0,533.0,51.0,51.0,206.0,-734.4,0.0,51.0,0.0,16.5,57.1,71.8,-0.0,-0.0,0.0,0
2022-02-08,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-8.9,1.1,14.0,0.0,51.0,42.7347_-71.4803,-3054.69,1,39,2,10.0,-9.29,-14.88,-13.72,-0.6,-22.2,4.82,-11.32,-12.09,-1.42,-14.4,0,2.0,432.0,432.0,51.0,51.0,191.0,-453.9,0.0,51.0,0.0,0.0,71.1,84.8,15.4,-0.0,0.0,0
2022-02-09,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-5.6,5.0,0.3,0.0,51.0,42.7347_-71.4803,-3054.69,2,40,2,10.6,-8.19,-14.88,-13.72,-0.6,-22.2,8.12,-9.89,-11.67,3.34,-8.9,0,2.0,331.0,331.0,51.0,51.0,191.0,-285.6,0.0,51.0,14.0,0.0,71.4,85.1,1.5,-0.0,0.0,0
2022-02-10,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-5.6,6.1,0.0,0.0,25.0,42.7347_-71.4803,-3054.69,3,41,2,11.7,-8.59,-14.88,-13.34,-0.6,-22.2,7.74,-8.82,-11.28,4.7,-5.6,0,2.0,280.0,280.0,51.0,51.0,191.0,-140.0,0.0,25.0,0.3,14.0,71.4,85.1,0.0,-0.0,0.0,0
2022-02-11,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-5.0,10.0,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,4,42,2,15.0,-9.21,-14.88,-12.84,-0.6,-22.2,7.84,-7.86,-10.87,3.49,-5.6,0,1.0,280.0,280.0,25.0,51.0,196.0,-0.0,0.0,0.0,0.0,0.3,30.8,85.1,0.0,-0.0,0.0,0
2022-02-12,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-4.4,11.1,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,5,43,2,15.5,-8.5,-14.88,-12.54,-0.6,-22.2,8.14,-7.0,-10.46,5.7,-5.0,0,0.0,229.0,229.0,0.0,25.0,229.0,-0.0,0.0,0.0,0.0,0.0,14.3,83.8,0.0,-0.0,0.0,0
2022-02-13,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-4.4,13.3,0.3,3.0,0.0,42.7347_-71.4803,-3054.69,6,44,2,17.7,-6.9,-11.1,-12.54,-0.6,-22.2,8.14,-6.35,-10.06,4.58,-4.4,1,1.0,178.0,178.0,0.0,0.0,56.0,-0.0,3.0,-3.0,0.0,0.0,14.6,71.7,3.99,-13.2,0.9,0
2022-02-14,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-9.4,-2.8,1.0,28.0,25.0,42.7347_-71.4803,-3054.69,0,45,2,6.6,-6.19,-9.1,-12.22,-0.6,-22.2,2.82,-7.11,-10.02,0.95,-4.4,1,2.0,152.0,152.0,0.0,0.0,56.0,-235.0,1.08,23.92,0.3,0.0,15.6,72.7,-2.8,-263.2,28.0,1
2022-02-15,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-15.6,-6.7,0.0,0.0,25.0,42.7347_-71.4803,-3054.69,1,46,2,8.9,-7.14,-11.88,-12.04,-0.6,-22.2,-3.56,-9.23,-10.38,-4.65,-9.4,0,2.0,126.0,126.0,25.0,0.0,56.0,-390.0,0.0,25.0,1.0,0.3,1.6,72.7,-0.0,-0.0,0.0,1
2022-02-16,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-15.0,-2.8,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,2,47,2,12.2,-8.49,-15.24,-11.95,-0.6,-22.2,-3.05,-10.67,-10.68,-5.67,-15.6,0,2.0,75.0,75.0,25.0,25.0,56.0,-0.0,0.0,0.0,0.0,1.0,1.3,72.7,-0.0,-0.0,0.0,1
2022-02-17,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-10.0,11.1,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,3,48,2,21.1,-9.11,-15.24,-12.08,-0.6,-22.2,2.08,-10.51,-10.64,-3.13,-15.0,0,2.0,50.0,50.0,0.0,25.0,56.0,-0.0,0.0,0.0,0.0,0.0,1.3,72.7,0.0,-0.0,0.0,0
2022-02-18,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,11.1,16.1,9.9,0.0,0.0,42.7347_-71.4803,-3054.69,4,49,2,5.0,-6.81,-15.24,-11.23,11.1,-22.2,22.33,-5.1,-9.23,18.76,-10.0,0,2.0,50.0,50.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,11.2,42.0,159.39,0.0,0.0,0
2022-02-19,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-11.1,11.7,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,5,50,2,22.8,-7.77,-15.24,-11.28,11.1,-22.2,0.18,-6.6,-9.35,-2.17,11.1,0,2.0,50.0,50.0,0.0,0.0,0.0,-0.0,0.0,0.0,9.9,0.0,11.2,25.5,0.0,-0.0,0.0,0
2022-02-20,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-12.8,0.6,0.3,3.0,0.0,42.7347_-71.4803,-3054.69,6,51,2,13.4,-8.97,-15.24,-11.15,11.1,-22.2,-1.65,-8.15,-9.58,-3.45,-11.1,1,2.0,50.0,50.0,0.0,0.0,3.0,-0.0,3.0,-3.0,0.0,9.9,11.2,25.8,0.18,-38.4,0.9,0
2022-02-21,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-12.2,0.0,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,0,52,2,12.2,-9.37,-15.24,-10.97,11.1,-22.2,-1.23,-9.16,-9.75,-3.18,-12.8,0,1.0,25.0,25.0,0.0,0.0,31.0,-0.0,0.0,0.0,0.3,0.0,10.2,25.8,0.0,-0.0,0.0,0
2022-02-22,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-5.0,14.4,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,1,53,2,19.4,-7.86,-13.68,-10.52,11.1,-22.2,5.52,-8.12,-9.44,1.91,-12.2,0,1.0,0.0,0.0,0.0,0.0,31.0,-0.0,0.0,0.0,0.0,0.3,10.2,11.8,0.0,-0.0,0.0,0
2022-02-23,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-2.2,14.4,17.8,0.0,0.0,42.7347_-71.4803,-3054.69,2,54,2,16.6,-6.03,-12.44,-10.23,11.1,-22.2,8.03,-6.64,-8.97,5.11,-5.0,0,1.0,0.0,0.0,0.0,0.0,31.0,-0.0,0.0,0.0,0.0,0.0,28.0,29.3,256.32,-0.0,0.0,0
2022-02-24,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-8.3,20.6,0.0,0.0,0.0,42.7347_-71.4803,-3054.69,3,55,2,28.9,-5.79,-12.44,-10.15,11.1,-22.2,1.85,-7.06,-8.93,-2.55,-2.2,0,1.0,0.0,0.0,0.0,0.0,31.0,-0.0,0.0,0.0,17.8,0.0,28.0,29.3,0.0,-0.0,0.0,0
2022-02-25,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-8.9,-5.0,9.4,91.0,102.0,42.7347_-71.4803,-3054.69,4,56,2,3.9,-8.64,-12.44,-9.95,11.1,-22.2,1.05,-7.52,-8.93,-3.35,-8.3,1,2.0,102.0,102.0,0.0,0.0,31.0,-907.8,0.88,101.12,0.0,17.8,27.5,38.7,-47.0,-809.9,855.4,0
2022-02-26,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-13.9,-6.7,7.6,86.0,152.0,42.7347_-71.4803,-3054.69,5,57,2,7.2,-9.04,-13.24,-9.72,11.1,-22.2,-4.18,-9.11,-9.25,-8.24,-8.9,1,3.0,254.0,254.0,102.0,0.0,31.0,-2112.8,0.56,151.44,9.4,0.0,35.1,46.3,-50.92,-1195.4,653.6,1
2022-02-27,USC00275703,42.7347,-71.4803,54.9,NH NASHUA CWSU,Winter,-11.7,1.1,0.0,0.0,127.0,42.7347_-71.4803,-3054.69,6,58,2,12.8,-8.89,-12.88,-9.45,11.1,-22.2,-2.25,-9.76,-9.41,-4.02,-13.9,0,2.0,381.0,381.0,152.0,102.0,31.0,-1485.9,0.0,127.0,7.6,9.4,34.8,46.0,0.0,-0.0,0.0,0
