DATE,ID,LATITUDE,LONGITUDE,ELEVATION,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,Week,TMIN_10thPercentile_Week,Temp_Diff,SnowyDay,SNWD_Lag1,SNWD_Lag2,SnowyDaysCount_7,Cumulative_SnowDepth_7,PRCP_Lag1,PRCP_Lag2,Cumulative_Precipitation_7,Rolling_Mean_TMIN_7,Rolling_10thPercentile_TMIN_7,Day_of_Week,Day_of_Year,SNWD_TMIN_Interaction,Snowfall_Intensity,Seasonal_TMIN_Deviation,Rolling_Mean_TMIN_30,TMIN_Rolling_30_Diff,EWMA_TMIN_7,Previous_Season_TMIN,Rolling_Sum_PRCP_14,Cumulative_Snowfall_Lag7,TMIN_SNOW_Interaction,TMAX_PRCP_Interaction,Seasonal_TMIN_Anomaly,Days_Since_Last_Precip,Rolling_Max_TMIN_30,Rolling_Min_TMIN_30,EWMA_TMIN_30,SNWD_Snowfall_Diff,TMIN_Lag1,TMAX_Lag1,SNOW_Lag1,Rolling_Sum_SNWD_7
1953-10-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.0,5.6,0.0,0.0,25.0,42,-11.7,5.6,0,51.0,76.0,1.0,532.0,0.0,0.0,0.5,-5.0,-9.88,3,288,0.0,0.0,3.82,-2.41,2.41,-4.28,-2.2,56.4,392.0,0.0,0.0,3.25,4.0,5.6,-10.6,-2.47,25.0,-2.2,4.4,0.0,532.0
1953-10-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-2.8,1.7,0.0,0.0,0.0,42,-11.7,4.5,0,25.0,51.0,1.0,380.0,0.0,0.0,0.5,-4.44,-9.88,4,289,-0.0,0.0,1.02,-2.5,-0.3,-3.91,0.0,56.4,392.0,-0.0,0.0,0.69,4.0,5.6,-10.6,-2.49,0.0,0.0,5.6,0.0,380.0
1953-10-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-0.6,2.8,0.0,0.0,0.0,42,-11.7,3.4,0,0.0,25.0,1.0,304.0,0.0,0.0,0.5,-4.06,-9.88,5,290,-0.0,0.0,3.22,-2.5,1.9,-3.08,-2.8,56.4,392.0,-0.0,0.0,3.58,4.0,5.6,-10.6,-2.37,0.0,-2.8,1.7,0.0,304.0
1953-10-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.6,6.1,0.0,0.0,0.0,42,-11.7,5.5,0,0.0,0.0,1.0,228.0,0.0,0.0,0.5,-3.57,-9.88,6,291,0.0,0.0,4.42,-2.41,3.01,-2.16,-0.6,52.6,392.0,0.0,0.0,5.02,4.0,5.6,-10.6,-2.17,0.0,-0.6,2.8,0.0,228.0
1953-10-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,2.8,8.9,0.0,0.0,0.0,43,-12.8,6.1,0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,-1.83,-5.92,0,292,0.0,0.0,6.62,-2.35,5.15,-0.92,0.6,51.3,387.0,0.0,0.0,7.68,4.0,5.6,-10.6,-1.85,0.0,0.6,6.1,0.0,152.0
1953-10-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,1.7,4.4,0.0,0.0,0.0,43,-12.8,2.7,0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,-0.07,-2.44,1,293,0.0,0.0,5.52,-2.4,4.1,-0.27,2.8,34.5,275.0,0.0,0.0,6.65,4.0,5.6,-10.6,-1.62,0.0,2.8,8.9,0.0,76.0
1953-10-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.6,3.3,0.0,0.0,0.0,43,-12.8,2.7,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.33,-1.48,2,294,0.0,0.0,4.42,-2.35,2.95,-0.05,1.7,3.5,18.0,0.0,0.0,5.92,4.0,5.6,-10.6,-1.48,0.0,1.7,4.4,0.0,25.0
1953-10-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,2.2,5.6,0.0,0.0,0.0,43,-12.8,3.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,-1.48,3,295,0.0,0.0,6.02,-2.13,4.33,0.51,0.6,0.5,5.0,0.0,0.0,7.12,4.0,5.6,-10.6,-1.24,0.0,0.6,3.3,0.0,0.0
1953-10-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,4.4,9.4,0.0,0.0,0.0,43,-12.8,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.12,4,296,0.0,0.0,8.22,-1.68,6.08,1.48,2.2,0.5,5.0,0.0,0.0,9.02,4.0,5.6,-10.6,-0.88,0.0,2.2,5.6,0.0,0.0
1953-10-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,1.1,7.2,0.0,0.0,0.0,43,-12.8,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.6,5,297,0.0,0.0,4.92,-1.54,2.64,1.39,4.4,0.5,5.0,0.0,0.0,5.54,4.0,5.6,-10.6,-0.75,0.0,4.4,9.4,0.0,0.0
1953-10-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-3.3,1.1,21.1,38.0,25.0,43,-12.8,4.4,1,0.0,0.0,1.0,25.0,0.0,0.0,21.1,1.36,-0.96,6,298,-82.5,1.46,0.52,-1.67,-1.63,0.22,1.1,21.6,5.0,-125.4,23.21,1.72,13.0,5.6,-10.6,-0.92,23.54,1.1,7.2,0.0,25.0
1953-10-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-4.4,2.8,0.0,0.0,25.0,44,-13.9,7.2,0,25.0,0.0,1.0,50.0,21.1,0.0,21.1,0.33,-3.74,0,299,-110.0,0.0,-0.58,-1.89,-2.51,-0.94,-3.3,21.1,0.0,-0.0,0.0,0.86,13.0,5.6,-10.6,-1.14,25.0,-3.3,1.1,38.0,50.0
1953-10-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-1.7,3.3,1.3,0.0,25.0,44,-13.9,5.0,0,25.0,25.0,1.0,75.0,0.0,21.1,22.4,-0.16,-3.74,1,300,-42.5,0.0,2.12,-2.07,0.37,-1.13,-4.4,22.4,0.0,-0.0,4.29,4.11,2.0,5.6,-10.6,-1.18,25.0,-4.4,2.8,0.0,75.0
1953-10-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,3.3,5.6,17.5,0.0,0.0,44,-13.9,2.3,0,25.0,25.0,1.0,75.0,1.3,0.0,39.9,0.23,-3.74,2,301,0.0,0.0,7.12,-1.96,5.26,-0.02,-1.7,39.9,0.0,0.0,98.0,9.69,1.0,5.6,-10.6,-0.89,0.0,-1.7,3.3,0.0,75.0
1953-10-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,1.7,4.4,32.3,0.0,0.0,44,-13.9,2.7,0,0.0,25.0,1.0,75.0,17.5,1.3,72.2,0.16,-3.74,3,302,0.0,0.0,5.52,-1.78,3.48,0.41,3.3,72.2,0.0,0.0,142.12,8.58,1.0,5.6,-10.6,-0.72,0.0,3.3,5.6,0.0,75.0
1953-10-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.6,3.3,0.0,0.0,0.0,44,-13.9,2.7,0,0.0,0.0,1.0,75.0,32.3,17.5,72.2,-0.39,-3.74,4,303,0.0,0.0,4.42,-1.72,2.32,0.46,1.7,72.2,0.0,0.0,0.0,7.16,1.0,5.6,-10.6,-0.64,0.0,1.7,4.4,0.0,75.0
1953-10-31,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.0,6.1,0.0,0.0,0.0,44,-13.9,6.1,0,0.0,0.0,1.0,75.0,0.0,32.3,72.2,-0.54,-3.74,5,304,0.0,0.0,3.82,-1.68,1.68,0.34,0.6,72.2,0.0,0.0,0.0,6.18,1.0,5.6,-10.6,-0.59,0.0,0.6,3.3,0.0,75.0
1953-11-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-3.9,3.3,0.0,0.0,0.0,44,-13.9,7.2,0,0.0,0.0,0.0,50.0,0.0,0.0,51.1,-0.63,-4.1,6,305,-0.0,0.0,-0.08,-1.72,-2.18,-0.72,0.0,72.2,38.0,-0.0,0.0,1.88,1.0,5.6,-10.6,-0.81,0.0,0.0,6.1,0.0,50.0
1953-11-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-5.0,-1.7,0.0,0.0,0.0,45,-16.1,3.3,0,0.0,0.0,0.0,25.0,0.0,0.0,51.1,-0.71,-4.34,0,306,-0.0,0.0,-1.18,-2.07,-2.93,-1.79,-3.9,72.2,38.0,-0.0,-0.0,1.44,1.0,4.4,-10.6,-1.08,0.0,-3.9,3.3,0.0,25.0
1953-11-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-4.4,2.8,0.8,0.0,0.0,45,-16.1,7.2,0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,-1.1,-4.64,1,307,-0.0,0.0,-0.58,-2.29,-2.11,-2.44,-5.0,73.0,38.0,-0.0,2.24,2.61,5.0,4.4,-10.6,-1.29,0.0,-5.0,-1.7,0.0,0.0
1953-11-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-13.9,-5.0,1.5,20.0,0.0,45,-16.1,8.9,1,0.0,0.0,1.0,0.0,0.8,0.0,34.6,-3.56,-8.56,2,308,-0.0,20.0,-10.08,-2.7,-11.2,-5.31,-4.4,74.5,38.0,-278.0,-7.5,-6.5,1.0,4.4,-13.9,-2.11,-20.0,-4.4,2.8,0.0,0.0
1953-11-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-17.8,-12.8,1.3,15.0,0.0,45,-16.1,5.0,1,0.0,0.0,2.0,0.0,1.5,0.8,3.6,-6.34,-15.46,3,309,-0.0,15.0,-13.98,-3.13,-14.67,-8.43,-13.9,75.8,38.0,-267.0,-16.64,-10.14,1.0,4.4,-17.8,-3.12,-15.0,-13.9,-5.0,20.0,0.0
1953-11-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-13.3,-7.2,0.0,0.0,0.0,45,-16.1,6.1,0,0.0,0.0,2.0,0.0,1.3,1.5,3.6,-8.33,-15.46,4,310,-0.0,0.0,-9.48,-3.26,-10.04,-9.65,-17.8,75.8,38.0,-0.0,-0.0,-5.76,1.0,4.4,-17.8,-3.78,0.0,-17.8,-12.8,15.0,0.0
1953-11-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-15.0,-1.7,14.0,41.0,0.0,45,-16.1,13.3,1,0.0,0.0,3.0,0.0,0.0,1.3,17.6,-10.47,-16.12,5,311,-0.0,41.0,-11.18,-3.4,-11.6,-10.99,-13.3,89.8,38.0,-615.0,-23.8,-6.59,2.0,4.4,-17.8,-4.5,-41.0,-13.3,-7.2,0.0,0.0
1953-11-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-9.4,-5.0,0.0,0.0,0.0,45,-16.1,4.4,0,0.0,0.0,3.0,0.0,14.0,0.0,17.6,-11.26,-16.12,6,312,-0.0,0.0,-5.58,-3.49,-5.91,-10.59,-15.0,68.7,0.0,-0.0,-0.0,-0.69,2.0,4.4,-17.8,-4.82,0.0,-15.0,-1.7,41.0,0.0
1953-11-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-9.4,-6.7,0.5,3.0,0.0,46,-17.8,2.7,1,0.0,0.0,4.0,0.0,0.0,14.0,18.1,-11.89,-16.12,0,313,-0.0,3.0,-5.58,-3.7,-5.7,-10.29,-9.4,69.2,0.0,-28.2,-3.35,-0.53,2.0,4.4,-17.8,-5.11,-3.0,-9.4,-5.0,0.0,0.0
1953-11-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-9.4,-2.2,0.0,0.0,25.0,46,-17.8,7.2,0,0.0,0.0,4.0,25.0,0.5,0.0,17.3,-12.6,-16.12,1,314,-235.0,0.0,-5.58,-3.92,-5.48,-10.07,-9.4,67.9,0.0,-0.0,-0.0,-0.7,2.0,4.4,-17.8,-5.39,25.0,-9.4,-6.7,3.0,25.0
1953-11-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.7,-2.2,0.0,0.0,25.0,46,-17.8,4.5,0,25.0,0.0,3.0,50.0,0.0,0.5,15.8,-11.57,-16.12,2,315,-167.5,0.0,-2.88,-3.83,-2.87,-9.23,-9.4,50.4,20.0,-0.0,-0.0,2.5,2.0,4.4,-17.8,-5.47,25.0,-9.4,-2.2,0.0,50.0
1953-11-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.9,-3.3,0.0,0.0,25.0,46,-17.8,5.6,0,25.0,25.0,2.0,75.0,0.0,0.0,14.5,-10.3,-13.98,3,316,-222.5,0.0,-5.08,-3.77,-5.13,-9.14,-6.7,18.1,35.0,-0.0,-0.0,0.79,2.0,4.4,-17.8,-5.69,25.0,-6.7,-2.2,0.0,75.0
1953-11-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.9,-1.1,0.0,0.0,25.0,46,-17.8,7.8,0,25.0,25.0,2.0,100.0,0.0,0.0,14.5,-9.67,-11.64,4,317,-222.5,0.0,-5.08,-3.99,-4.91,-9.08,-8.9,18.1,35.0,-0.0,-0.0,1.99,2.0,4.4,-17.8,-5.9,25.0,-8.9,-3.3,0.0,100.0
1953-11-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-7.8,0.6,0.0,0.0,0.0,46,-17.8,8.4,0,25.0,25.0,1.0,100.0,0.0,0.0,0.5,-8.64,-9.4,5,318,-0.0,0.0,-3.98,-4.25,-3.55,-8.76,-8.9,18.1,76.0,-0.0,0.0,2.2,2.0,4.4,-17.8,-6.02,0.0,-8.9,-1.1,0.0,100.0
1953-11-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-3.9,-2.2,0.0,0.0,0.0,46,-17.8,1.7,0,0.0,25.0,1.0,100.0,0.0,0.0,0.5,-7.86,-9.4,6,319,-0.0,0.0,-0.08,-4.29,0.39,-7.55,-7.8,18.1,76.0,-0.0,-0.0,5.81,2.0,4.4,-17.8,-5.89,0.0,-7.8,0.6,0.0,100.0
1953-11-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.3,-1.1,0.0,0.0,0.0,47,-20.6,7.2,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-7.7,-9.1,0,320,-0.0,0.0,-4.48,-4.55,-3.75,-7.74,-3.9,18.1,79.0,-0.0,-0.0,1.69,2.0,4.4,-17.8,-6.04,0.0,-3.9,-2.2,0.0,100.0
1953-11-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-3.9,-0.6,0.0,0.0,0.0,47,-20.6,3.3,0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,-6.91,-8.9,1,321,-0.0,0.0,-0.08,-4.7,0.8,-6.78,-8.3,17.3,79.0,-0.0,-0.0,6.29,2.0,4.4,-17.8,-5.9,0.0,-8.3,-1.1,0.0,75.0
1953-11-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-1.7,3.9,0.0,0.0,0.0,47,-20.6,5.6,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,-6.2,-8.9,2,322,-0.0,0.0,2.12,-4.85,3.15,-5.51,-3.9,15.8,59.0,-0.0,0.0,8.59,2.0,4.4,-17.8,-5.63,0.0,-3.9,-0.6,0.0,50.0
1953-11-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-1.1,3.9,0.0,0.0,0.0,47,-20.6,5.0,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-5.09,-8.54,3,323,-0.0,0.0,2.72,-4.94,3.84,-4.41,-1.7,14.5,44.0,-0.0,0.0,9.29,2.0,4.4,-17.8,-5.34,0.0,-1.7,3.9,0.0,25.0
1953-11-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,3.3,6.1,0.0,0.0,0.0,47,-20.6,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.34,-8.0,4,324,0.0,0.0,7.12,-4.85,8.15,-2.48,-1.1,14.5,44.0,0.0,0.0,14.18,2.0,4.4,-17.8,-4.78,0.0,-1.1,3.9,0.0,0.0
1953-11-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,2.2,6.1,0.0,0.0,0.0,47,-20.6,3.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.91,-5.66,5,325,0.0,0.0,6.02,-4.85,7.05,-1.31,3.3,0.5,3.0,0.0,0.0,13.91,2.0,4.4,-17.8,-4.33,0.0,3.3,6.1,0.0,0.0
1953-11-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,2.8,6.7,4.8,0.0,0.0,47,-20.6,3.9,0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,-0.96,-5.66,6,326,0.0,0.0,6.62,-4.9,7.7,-0.28,2.2,5.3,3.0,0.0,32.16,14.27,13.0,3.3,-17.8,-3.87,0.0,2.2,6.1,0.0,0.0
1953-11-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-0.6,7.8,19.3,0.0,0.0,48,-20.75,8.4,0,0.0,0.0,0.0,0.0,4.8,0.0,24.1,0.14,-2.58,0,327,-0.0,0.0,3.22,-4.96,4.36,-0.36,2.8,24.1,0.0,-0.0,150.54,10.95,1.0,3.3,-17.8,-3.66,0.0,2.8,6.7,0.0,0.0
1953-11-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-5.6,1.1,0.0,0.0,0.0,48,-20.75,6.7,0,0.0,0.0,0.0,0.0,19.3,4.8,24.1,-0.1,-3.26,1,328,-0.0,0.0,-1.78,-5.04,-0.56,-1.67,-0.6,24.1,0.0,-0.0,0.0,6.65,1.0,3.3,-17.8,-3.79,0.0,-0.6,7.8,0.0,0.0
1953-11-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-0.6,7.2,73.7,0.0,0.0,48,-20.75,7.8,0,0.0,0.0,0.0,0.0,0.0,19.3,97.8,0.06,-2.9,2,329,-0.0,0.0,3.22,-4.91,4.31,-1.4,-5.6,97.8,0.0,-0.0,530.64,11.98,2.0,3.3,-17.8,-3.58,0.0,-5.6,1.1,0.0,0.0
1953-11-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.9,0.6,0.0,0.0,0.0,48,-20.75,9.5,0,0.0,0.0,0.0,0.0,73.7,0.0,97.8,-1.06,-6.92,3,330,-0.0,0.0,-5.08,-5.15,-3.75,-3.28,-0.6,97.8,0.0,-0.0,0.0,2.5,2.0,3.3,-17.8,-3.92,0.0,-0.6,7.2,0.0,0.0
1953-11-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-11.7,-6.7,0.0,0.0,0.0,48,-20.75,5.0,0,0.0,0.0,0.0,0.0,0.0,73.7,97.8,-3.2,-10.02,4,331,-0.0,0.0,-7.88,-5.65,-6.05,-5.38,-8.9,97.8,0.0,-0.0,-0.0,0.04,2.0,3.3,-17.8,-4.43,0.0,-8.9,0.6,0.0,0.0
1953-11-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-10.0,-6.1,0.5,51.0,0.0,48,-20.75,3.9,1,0.0,0.0,1.0,0.0,0.0,0.0,98.3,-4.94,-10.68,5,332,-0.0,51.0,-6.18,-6.04,-3.96,-6.54,-11.7,98.3,0.0,-510.0,-3.05,1.13,3.0,3.3,-17.8,-4.79,-51.0,-11.7,-6.7,0.0,0.0
1953-11-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-15.0,-9.4,1.3,25.0,51.0,48,-20.75,5.6,1,0.0,0.0,2.0,51.0,0.5,0.0,94.8,-7.49,-13.02,6,333,-765.0,0.48,-11.18,-6.56,-8.44,-8.65,-10.0,99.6,0.0,-375.0,-12.22,-1.85,1.0,3.3,-17.8,-5.44,50.52,-10.0,-6.1,51.0,51.0
1953-11-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-11.7,-8.9,0.0,0.0,0.0,49,-23.9,2.8,0,51.0,0.0,2.0,51.0,1.3,0.5,75.5,-9.07,-13.02,0,334,-0.0,0.0,-7.88,-6.95,-4.75,-9.41,-15.0,99.6,0.0,-0.0,-0.0,1.28,1.0,3.3,-17.8,-5.85,0.0,-15.0,-9.4,25.0,51.0
1953-12-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-10.0,-5.6,0.0,0.0,0.0,49,-23.9,4.4,0,0.0,51.0,2.0,51.0,0.0,1.3,75.5,-9.7,-13.02,1,335,-0.0,0.0,8.09,-7.15,-2.85,-9.56,-26.1,99.6,0.0,-0.0,-0.0,4.06,1.0,3.3,-17.8,-6.12,0.0,-11.7,-8.9,0.0,51.0
1953-12-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-10.6,-2.2,0.0,0.0,0.0,49,-23.9,8.4,0,0.0,0.0,2.0,51.0,0.0,0.0,1.8,-11.13,-13.02,2,336,-0.0,0.0,7.49,-7.34,-3.26,-9.82,-10.0,99.6,0.0,-0.0,-0.0,4.13,1.0,3.3,-17.8,-6.4,0.0,-10.0,-5.6,0.0,51.0
1953-12-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-7.2,0.6,0.8,0.0,0.0,49,-23.9,7.8,0,0.0,0.0,2.0,51.0,0.0,0.0,2.6,-10.89,-13.02,3,337,-0.0,0.0,10.89,-7.43,0.23,-9.17,-10.6,100.4,0.0,-0.0,0.48,6.76,4.0,3.3,-17.8,-6.46,0.0,-10.6,-2.2,0.0,51.0
1953-12-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-2.2,3.3,8.6,0.0,0.0,49,-23.9,5.5,0,0.0,0.0,2.0,51.0,0.8,0.0,11.2,-9.53,-13.02,4,338,-0.0,0.0,15.89,-7.04,4.84,-7.42,-7.2,109.0,0.0,-0.0,28.38,11.69,1.0,3.3,-17.8,-6.18,0.0,-7.2,0.6,0.0,51.0
1953-12-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-7.8,3.9,12.7,25.0,0.0,49,-23.9,11.7,1,0.0,0.0,2.0,51.0,8.6,0.8,23.4,-9.21,-13.02,5,339,-0.0,25.0,10.29,-6.71,-1.09,-7.52,-2.2,121.7,51.0,-195.0,49.53,6.08,1.0,3.3,-15.0,-6.29,-25.0,-2.2,3.3,0.0,51.0
1953-12-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-5.6,2.2,29.5,0.0,0.0,49,-23.9,7.8,0,0.0,0.0,1.0,0.0,12.7,8.6,51.6,-7.87,-11.04,6,340,-0.0,0.0,12.49,-6.45,0.85,-7.04,-7.8,146.4,76.0,-0.0,64.9,8.07,1.0,3.3,-15.0,-6.24,0.0,-7.8,3.9,25.0,0.0
1953-12-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-10.0,3.3,38.4,61.0,0.0,50,-26.1,13.3,1,0.0,0.0,2.0,0.0,29.5,12.7,90.0,-7.63,-10.24,0,341,-0.0,61.0,8.09,-6.29,-3.71,-7.78,-5.6,165.5,76.0,-610.0,126.72,5.2,1.0,3.3,-15.0,-6.48,-61.0,-5.6,2.2,0.0,0.0
1953-12-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-8.9,-4.4,0.0,0.0,51.0,50,-26.1,4.5,0,0.0,0.0,2.0,51.0,38.4,29.5,90.0,-7.47,-10.24,1,342,-453.9,0.0,9.19,-6.27,-2.63,-8.06,-10.0,165.5,76.0,-0.0,-0.0,6.98,1.0,3.3,-15.0,-6.64,51.0,-10.0,3.3,61.0,51.0
1953-12-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-6.7,0.6,2.5,0.0,51.0,50,-26.1,7.3,0,51.0,0.0,2.0,102.0,0.0,38.4,92.5,-6.91,-9.34,2,343,-341.7,0.0,11.39,-6.18,-0.52,-7.72,-8.9,94.3,76.0,-0.0,1.5,8.42,2.0,3.3,-15.0,-6.64,51.0,-8.9,-4.4,0.0,102.0
1953-12-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-13.9,3.3,11.7,13.0,0.0,50,-26.1,17.2,1,51.0,51.0,3.0,102.0,2.5,0.0,103.4,-7.87,-11.56,3,344,-0.0,13.0,4.19,-6.33,-7.57,-9.26,-6.7,106.0,76.0,-180.7,38.61,1.0,1.0,3.3,-15.0,-7.11,-13.0,-6.7,0.6,0.0,102.0
1953-12-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-15.6,-4.4,1.3,8.0,25.0,50,-26.1,11.2,1,0.0,51.0,4.0,127.0,11.7,2.5,96.1,-9.79,-14.58,4,345,-390.0,0.31,2.49,-6.63,-8.97,-10.85,-13.9,107.3,76.0,-124.8,-5.72,-0.02,1.0,3.3,-15.6,-7.66,24.69,-13.9,3.3,13.0,127.0
1953-12-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-7.8,-4.4,0.0,0.0,0.0,50,-26.1,3.4,0,25.0,0.0,3.0,127.0,1.3,11.7,83.4,-9.79,-14.58,5,346,-0.0,0.0,10.29,-6.59,-1.21,-10.09,-15.6,106.8,50.0,-0.0,-0.0,7.84,1.0,3.3,-15.6,-7.67,0.0,-15.6,-4.4,8.0,127.0
1953-12-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-11.7,-7.2,2.5,10.0,0.0,50,-26.1,4.5,1,0.0,25.0,4.0,127.0,0.0,1.3,56.4,-10.66,-14.58,6,347,-0.0,10.0,6.39,-6.68,-5.02,-10.49,-7.8,108.0,25.0,-117.0,-18.0,4.38,2.0,3.3,-15.6,-7.93,-10.0,-7.8,-4.4,0.0,127.0
1953-12-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-12.2,0.0,48.8,191.0,25.0,51,-27.2,12.2,1,0.0,0.0,4.0,152.0,2.5,0.0,66.8,-10.97,-14.58,0,348,-305.0,7.35,5.89,-6.83,-5.37,-10.92,-11.7,156.8,86.0,-2330.2,0.0,3.83,1.0,3.3,-15.6,-8.2,17.65,-11.7,-7.2,10.0,152.0
1953-12-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-16.1,-5.0,7.1,64.0,51.0,51,-27.2,11.1,1,25.0,0.0,5.0,152.0,48.8,2.5,73.9,-12.0,-15.8,1,349,-821.1,1.23,1.99,-7.24,-8.86,-12.21,-12.2,163.9,86.0,-1030.4,-35.5,0.43,1.0,3.3,-16.1,-8.71,49.77,-12.2,0.0,191.0,152.0
